State,Date,Pop_density,Case,Death,Cum_case,Cum_death,Order_stay,Order_mask,Unemp_num
"Washington, D.C.",2020/7/26,4466.765823,63,0,11780,581,No,Yes,17437
"Washington, D.C.",2020/7/27,4466.765823,78,1,11858,582,No,Yes,17437
"Washington, D.C.",2020/7/28,4466.765823,87,1,11945,583,No,Yes,17437
"Washington, D.C.",2020/7/29,4466.765823,54,1,11999,584,No,Yes,11690
"Washington, D.C.",2020/7/30,4466.765823,58,0,12057,584,No,Yes,11690
"Washington, D.C.",2020/7/31,4466.765823,69,1,12126,585,No,Yes,11690
"Washington, D.C.",2020/8/1,4466.765823,79,0,12205,585,No,Yes,11690
"Washington, D.C.",2020/8/2,4466.765823,69,1,12274,586,No,Yes,11690
"Washington, D.C.",2020/8/3,4466.765823,39,0,12313,586,No,Yes,11690
"Washington, D.C.",2020/8/4,4466.765823,85,1,12398,587,No,Yes,11690
"Washington, D.C.",2020/8/5,4466.765823,45,0,12443,587,No,Yes,9467
"Washington, D.C.",2020/8/6,4466.765823,75,0,12518,587,No,Yes,9467
"Washington, D.C.",2020/8/7,4466.765823,71,2,12589,589,No,Yes,9467
"Washington, D.C.",2020/8/8,4466.765823,64,1,12653,590,No,Yes,9467
"Washington, D.C.",2020/8/9,4466.765823,100,1,12753,591,No,Yes,9467
"Washington, D.C.",2020/8/10,4466.765823,54,0,12807,591,No,Yes,9467
"Washington, D.C.",2020/8/11,4466.765823,89,2,12896,593,No,Yes,9467
"Washington, D.C.",2020/8/12,4466.765823,63,0,12959,593,No,Yes,11047
"Washington, D.C.",2020/8/13,4466.765823,65,1,13024,594,No,Yes,11047
"Washington, D.C.",2020/8/14,4466.765823,94,0,13118,594,No,Yes,11047
"Washington, D.C.",2020/8/15,4466.765823,41,3,13159,597,No,Yes,11047
"Washington, D.C.",2020/8/16,4466.765823,61,0,13220,597,No,Yes,11047
"Washington, D.C.",2020/8/17,4466.765823,53,0,13273,597,No,Yes,11047
"Washington, D.C.",2020/8/18,4466.765823,52,2,13325,599,No,Yes,11047
"Washington, D.C.",2020/8/19,4466.765823,29,1,13354,600,No,Yes,8676
"Washington, D.C.",2020/8/20,4466.765823,55,1,13409,601,No,Yes,8676
"Washington, D.C.",2020/8/21,4466.765823,60,1,13469,602,No,Yes,8676
"Washington, D.C.",2020/8/22,4466.765823,65,2,13534,604,No,Yes,8676
"Washington, D.C.",2020/8/23,4466.765823,56,0,13590,604,No,Yes,8676
"Washington, D.C.",2020/8/24,4466.765823,49,0,13639,604,No,Yes,8676
"Washington, D.C.",2020/8/25,4466.765823,45,0,13684,604,No,Yes,8676
"Washington, D.C.",2020/8/26,4466.765823,38,1,13722,605,No,Yes,8511
"Washington, D.C.",2020/8/27,4466.765823,72,0,13794,605,No,Yes,8511
"Washington, D.C.",2020/8/28,4466.765823,57,0,13851,605,No,Yes,8511
"Washington, D.C.",2020/8/29,4466.765823,74,0,13925,605,No,Yes,8511
"Washington, D.C.",2020/8/30,4466.765823,34,1,13959,606,No,Yes,8511
"Washington, D.C.",2020/8/31,4466.765823,33,1,13992,607,No,Yes,8511
"Washington, D.C.",2020/9/1,4466.765823,57,0,14049,607,No,Yes,8511
"Washington, D.C.",2020/9/2,4466.765823,28,1,14077,608,No,Yes,8901
"Washington, D.C.",2020/9/3,4466.765823,58,1,14135,609,No,Yes,8901
"Washington, D.C.",2020/9/4,4466.765823,51,2,14186,611,No,Yes,8901
"Washington, D.C.",2020/9/5,4466.765823,52,0,14238,611,No,Yes,8901
"Washington, D.C.",2020/9/6,4466.765823,41,0,14279,611,No,Yes,8901
"Washington, D.C.",2020/9/7,4466.765823,36,0,14315,611,No,Yes,8901
"Washington, D.C.",2020/9/8,4466.765823,47,0,14362,611,No,Yes,8901
"Washington, D.C.",2020/9/9,4466.765823,25,4,14387,615,No,Yes,8848
"Washington, D.C.",2020/9/10,4466.765823,25,1,14412,616,No,Yes,8848
"Washington, D.C.",2020/9/11,4466.765823,81,0,14493,616,No,Yes,8848
"Washington, D.C.",2020/9/12,4466.765823,59,0,14552,616,No,Yes,8848
"Washington, D.C.",2020/9/13,4466.765823,40,0,14592,616,No,Yes,8848
"Washington, D.C.",2020/9/14,4466.765823,30,0,14622,616,No,Yes,8848
"Washington, D.C.",2020/9/15,4466.765823,65,0,14687,616,No,Yes,8848
"Washington, D.C.",2020/9/16,4466.765823,56,1,14743,617,No,Yes,8679
"Washington, D.C.",2020/9/17,4466.765823,47,2,14790,619,No,Yes,8679
"Washington, D.C.",2020/9/18,4466.765823,62,0,14852,619,No,Yes,8679
"Washington, D.C.",2020/9/19,4466.765823,50,0,14902,619,No,Yes,8679
"Washington, D.C.",2020/9/20,4466.765823,53,1,14955,620,No,Yes,8679
"Washington, D.C.",2020/9/21,4466.765823,23,1,14978,621,No,Yes,8679
"Washington, D.C.",2020/9/22,4466.765823,43,0,15021,621,No,Yes,8679
"Washington, D.C.",2020/9/23,4466.765823,29,0,15050,621,No,Yes,8805
"Washington, D.C.",2020/9/24,4466.765823,56,0,15106,621,No,Yes,8805
"Washington, D.C.",2020/9/25,4466.765823,57,2,15163,623,No,Yes,8805
"Washington, D.C.",2020/9/26,4466.765823,52,1,15215,624,No,Yes,8805
"Washington, D.C.",2020/9/27,4466.765823,35,0,15250,624,No,Yes,8805
"Washington, D.C.",2020/9/28,4466.765823,14,0,15264,624,No,Yes,8805
"Washington, D.C.",2020/9/29,4466.765823,36,2,15300,626,No,Yes,8805
"Washington, D.C.",2020/9/30,4466.765823,26,1,15326,627,No,Yes,7732
"Washington, D.C.",2020/10/1,4466.765823,32,1,15358,628,No,Yes,7732
"Washington, D.C.",2020/10/2,4466.765823,65,1,15423,629,No,Yes,7732
"Washington, D.C.",2020/10/3,4466.765823,50,0,15473,629,No,Yes,7732
"Washington, D.C.",2020/10/4,4466.765823,46,2,15519,631,No,Yes,7732
"Washington, D.C.",2020/10/5,4466.765823,28,0,15547,631,No,Yes,7732
"Washington, D.C.",2020/10/6,4466.765823,105,0,15652,631,No,Yes,7732
"Washington, D.C.",2020/10/7,4466.765823,45,1,15697,632,No,Yes,8581
"Washington, D.C.",2020/10/8,4466.765823,68,2,15765,634,No,Yes,8581
"Washington, D.C.",2020/10/9,4466.765823,78,0,15843,634,No,Yes,8581
"Washington, D.C.",2020/10/10,4466.765823,75,2,15918,636,No,Yes,8581
"Washington, D.C.",2020/10/11,4466.765823,66,1,15984,637,No,Yes,8581
"Washington, D.C.",2020/10/12,4466.765823,38,0,16022,637,No,Yes,8581
"Washington, D.C.",2020/10/13,4466.765823,46,0,16068,637,No,Yes,8581
"Washington, D.C.",2020/10/14,4466.765823,64,1,16132,638,No,Yes,7964
"Washington, D.C.",2020/10/15,4466.765823,34,0,16166,638,No,Yes,7964
"Washington, D.C.",2020/10/16,4466.765823,89,3,16255,641,No,Yes,7964
"Washington, D.C.",2020/10/17,4466.765823,79,0,16334,641,No,Yes,7964
"Washington, D.C.",2020/10/18,4466.765823,36,0,16370,641,No,Yes,7964
"Washington, D.C.",2020/10/19,4466.765823,25,0,16395,641,No,Yes,7964
"Washington, D.C.",2020/10/20,4466.765823,50,1,16445,642,No,Yes,7964
"Washington, D.C.",2020/10/21,4466.765823,53,0,16498,642,No,Yes,7126
"Washington, D.C.",2020/10/22,4466.765823,39,0,16537,642,No,Yes,7126
"Washington, D.C.",2020/10/23,4466.765823,72,0,16609,642,No,Yes,7126
"Washington, D.C.",2020/10/24,4466.765823,97,0,16706,642,No,Yes,7126
"Washington, D.C.",2020/10/25,4466.765823,61,0,16767,642,No,Yes,7126
"Washington, D.C.",2020/10/26,4466.765823,45,0,16812,642,No,Yes,7126
"Washington, D.C.",2020/10/27,4466.765823,94,2,16906,644,No,Yes,7126
"Washington, D.C.",2020/10/28,4466.765823,67,0,16973,644,No,Yes,7060
"Washington, D.C.",2020/10/29,4466.765823,101,1,17074,645,No,Yes,7060
"Washington, D.C.",2020/10/30,4466.765823,70,1,17144,646,No,Yes,7060
"Washington, D.C.",2020/10/31,4466.765823,122,0,17266,646,No,Yes,7060
"Washington, D.C.",2020/11/1,4466.765823,103,0,17369,646,No,Yes,7060
"Washington, D.C.",2020/11/2,4466.765823,69,1,17438,647,No,Yes,7060
"Washington, D.C.",2020/11/3,4466.765823,86,0,17524,647,No,Yes,7060
"Washington, D.C.",2020/11/4,4466.765823,77,0,17601,647,No,Yes,8764
"Washington, D.C.",2020/11/5,4466.765823,81,3,17682,650,No,Yes,8764
"Washington, D.C.",2020/11/6,4466.765823,110,2,17792,652,No,Yes,8764
"Washington, D.C.",2020/11/7,4466.765823,99,2,17891,654,No,Yes,8764
"Washington, D.C.",2020/11/8,4466.765823,110,0,18001,654,No,Yes,8764
"Washington, D.C.",2020/11/9,4466.765823,86,1,18087,655,No,Yes,8764
"Washington, D.C.",2020/11/10,4466.765823,86,2,18173,657,No,Yes,8764
"Washington, D.C.",2020/11/11,4466.765823,206,0,18379,657,No,Yes,9262
"Washington, D.C.",2020/11/12,4466.765823,128,0,18507,657,No,Yes,9262
"Washington, D.C.",2020/11/13,4466.765823,159,0,18666,657,No,Yes,9262
"Washington, D.C.",2020/11/14,4466.765823,148,1,18814,658,No,Yes,9262
"Washington, D.C.",2020/11/15,4466.765823,163,2,18977,660,No,Yes,9262
"Washington, D.C.",2020/11/16,4466.765823,87,0,19064,660,No,Yes,9262
"Washington, D.C.",2020/11/17,4466.765823,245,0,19309,660,No,Yes,9262
"Washington, D.C.",2020/11/18,4466.765823,156,5,19465,665,No,Yes,11813
"Washington, D.C.",2020/11/19,4466.765823,213,2,19678,667,No,Yes,11813
"Washington, D.C.",2020/11/20,4466.765823,130,2,19808,669,No,Yes,11813
"Washington, D.C.",2020/11/21,4466.765823,153,1,19961,670,No,Yes,11813
"Washington, D.C.",2020/11/22,4466.765823,190,0,20151,670,No,Yes,11813
"Washington, D.C.",2020/11/23,4466.765823,139,2,20290,672,No,Yes,11813
"Washington, D.C.",2020/11/24,4466.765823,119,1,20409,673,No,Yes,11813
"Washington, D.C.",2020/11/25,4466.765823,107,4,20516,677,No,Yes,7061
"Washington, D.C.",2020/11/26,4466.765823,220,0,20736,677,No,Yes,7061
"Washington, D.C.",2020/11/27,4466.765823,201,0,20937,677,No,Yes,7061
"Washington, D.C.",2020/11/28,4466.765823,371,1,21308,678,No,Yes,7061
"Washington, D.C.",2020/11/29,4466.765823,140,2,21448,680,No,Yes,7061
"Washington, D.C.",2020/11/30,4466.765823,104,0,21552,680,No,Yes,7061
"Washington, D.C.",2020/12/1,4466.765823,133,5,21685,685,No,Yes,7061
"Washington, D.C.",2020/12/2,4466.765823,157,5,21842,690,No,Yes,7656
"Washington, D.C.",2020/12/3,4466.765823,322,2,22164,692,No,Yes,7656
"Washington, D.C.",2020/12/4,4466.765823,316,1,22480,693,No,Yes,7656
"Washington, D.C.",2020/12/5,4466.765823,392,2,22872,695,No,Yes,7656
"Washington, D.C.",2020/12/6,4466.765823,264,2,23136,697,No,Yes,7656
"Washington, D.C.",2020/12/7,4466.765823,183,4,23319,701,No,Yes,7656
"Washington, D.C.",2020/12/8,4466.765823,270,0,23589,701,No,Yes,7656
"Washington, D.C.",2020/12/9,4466.765823,265,3,23854,704,No,Yes,7568
"Washington, D.C.",2020/12/10,4466.765823,244,4,24098,708,No,Yes,7568
"Washington, D.C.",2020/12/11,4466.765823,259,1,24357,709,No,Yes,7568
"Washington, D.C.",2020/12/12,4466.765823,286,4,24643,713,No,Yes,7568
"Washington, D.C.",2020/12/13,4466.765823,231,2,24874,715,No,Yes,7568
"Washington, D.C.",2020/12/14,4466.765823,164,1,25038,716,No,Yes,7568
"Washington, D.C.",2020/12/15,4466.765823,301,4,25339,720,No,Yes,7568
"Washington, D.C.",2020/12/16,4466.765823,263,0,25602,720,No,Yes,7543
"Washington, D.C.",2020/12/17,4466.765823,228,5,25830,725,No,Yes,7543
"Washington, D.C.",2020/12/18,4466.765823,274,3,26104,728,No,Yes,7543
"Washington, D.C.",2020/12/19,4466.765823,238,2,26342,730,No,Yes,7543
"Washington, D.C.",2020/12/20,4466.765823,259,7,26601,737,No,Yes,7543
"Washington, D.C.",2020/12/21,4466.765823,139,5,26740,742,No,Yes,7543
"Washington, D.C.",2020/12/22,4466.765823,160,2,26900,744,No,Yes,7543
"Washington, D.C.",2020/12/23,4466.765823,326,7,27226,751,No,Yes,5506
"Washington, D.C.",2020/12/24,4466.765823,210,5,27436,756,No,Yes,5506
"Washington, D.C.",2020/12/25,4466.765823,0,0,27436,756,No,Yes,5506
"Washington, D.C.",2020/12/26,4466.765823,274,6,27710,762,No,Yes,5506
"Washington, D.C.",2020/12/27,4466.765823,492,6,28202,768,No,Yes,5506
"Washington, D.C.",2020/12/28,4466.765823,140,3,28342,771,No,Yes,5506
"Washington, D.C.",2020/12/29,4466.765823,193,4,28535,775,No,Yes,5506
"Washington, D.C.",2020/12/30,4466.765823,223,5,28758,780,No,Yes,10986
"Washington, D.C.",2020/12/31,4466.765823,225,6,28983,786,No,Yes,10986
"Washington, D.C.",2021/1/1,4466.765823,269,2,29252,788,No,Yes,10986
"Washington, D.C.",2021/1/2,4466.765823,257,4,29509,792,No,Yes,10986
"Washington, D.C.",2021/1/3,4466.765823,255,2,29764,794,No,Yes,10986
"Washington, D.C.",2021/1/4,4466.765823,140,3,29904,797,No,Yes,10986
"Washington, D.C.",2021/1/5,4466.765823,262,4,30166,801,No,Yes,10986
"Washington, D.C.",2021/1/6,4466.765823,316,5,30482,806,No,Yes,14084
"Washington, D.C.",2021/1/7,4466.765823,268,2,30750,808,No,Yes,14084
"Washington, D.C.",2021/1/8,4466.765823,357,1,31107,809,No,Yes,14084
"Washington, D.C.",2021/1/9,4466.765823,350,4,31457,813,No,Yes,14084
"Washington, D.C.",2021/1/10,4466.765823,334,4,31791,817,No,Yes,14084
"Washington, D.C.",2021/1/11,4466.765823,202,4,31993,821,No,Yes,14084
"Washington, D.C.",2021/1/12,4466.765823,430,4,32423,825,No,Yes,14084
"Washington, D.C.",2021/1/13,4466.765823,177,6,32600,831,No,Yes,11980
"Washington, D.C.",2021/1/14,4466.765823,220,11,32820,842,No,Yes,11980
"Washington, D.C.",2021/1/15,4466.765823,320,0,33140,842,No,Yes,11980
"Washington, D.C.",2021/1/16,4466.765823,397,5,33537,847,No,Yes,11980
"Washington, D.C.",2021/1/17,4466.765823,314,3,33851,850,No,Yes,11980
"Washington, D.C.",2021/1/18,4466.765823,182,7,34033,857,No,Yes,11980
"Washington, D.C.",2021/1/19,4466.765823,226,4,34259,861,No,Yes,11980
"Washington, D.C.",2021/1/20,4466.765823,144,2,34403,863,No,Yes,11615
"Washington, D.C.",2021/1/21,4466.765823,209,1,34612,864,No,Yes,11615
"Washington, D.C.",2021/1/22,4466.765823,293,3,34905,867,No,Yes,11615
"Washington, D.C.",2021/1/23,4466.765823,172,3,35077,870,No,Yes,11615
"Washington, D.C.",2021/1/24,4466.765823,224,2,35301,872,No,Yes,11615
"Washington, D.C.",2021/1/25,4466.765823,204,7,35505,879,No,Yes,11615
"Washington, D.C.",2021/1/26,4466.765823,195,9,35700,888,No,Yes,11615
"Washington, D.C.",2021/1/27,4466.765823,165,7,35865,895,No,Yes,12664
"Washington, D.C.",2021/1/28,4466.765823,267,7,36132,902,No,Yes,12664
"Washington, D.C.",2021/1/29,4466.765823,282,5,36414,907,No,Yes,12664
"Washington, D.C.",2021/1/30,4466.765823,248,2,36662,909,No,Yes,12664
"Washington, D.C.",2021/1/31,4466.765823,210,4,36872,913,No,Yes,12664
"Washington, D.C.",2021/2/1,4466.765823,136,3,37008,916,No,Yes,12664
"Washington, D.C.",2021/2/2,4466.765823,130,5,37138,921,No,Yes,12664
"Washington, D.C.",2021/2/3,4466.765823,61,5,37199,926,No,Yes,13464
"Washington, D.C.",2021/2/4,4466.765823,166,6,37365,932,No,Yes,13464
"Washington, D.C.",2021/2/5,4466.765823,269,8,37634,940,No,Yes,13464
"Washington, D.C.",2021/2/6,4466.765823,243,7,37877,947,No,Yes,13464
"Washington, D.C.",2021/2/7,4466.765823,158,5,38035,952,No,Yes,13464
"Washington, D.C.",2021/2/8,4466.765823,101,4,38136,956,No,Yes,13464
"Washington, D.C.",2021/2/9,4466.765823,145,5,38281,961,No,Yes,13464
"Washington, D.C.",2021/2/10,4466.765823,67,4,38348,965,No,Yes,12087
"Washington, D.C.",2021/2/11,4466.765823,185,8,38533,973,No,Yes,12087
"Washington, D.C.",2021/2/12,4466.765823,137,3,38670,976,No,Yes,12087
"Washington, D.C.",2021/2/13,4466.765823,126,3,38796,979,No,Yes,12087
"Washington, D.C.",2021/2/14,4466.765823,122,0,38918,979,No,Yes,12087
"Washington, D.C.",2021/2/15,4466.765823,83,1,39001,980,No,Yes,12087
"Washington, D.C.",2021/2/16,4466.765823,130,2,39131,982,No,Yes,12087
"Washington, D.C.",2021/2/17,4466.765823,49,3,39180,985,No,Yes,11395
"Washington, D.C.",2021/2/18,4466.765823,121,7,39301,992,No,Yes,11395
"Washington, D.C.",2021/2/19,4466.765823,160,1,39461,993,No,Yes,11395
"Washington, D.C.",2021/2/20,4466.765823,92,1,39553,994,No,Yes,11395
"Washington, D.C.",2021/2/21,4466.765823,95,1,39648,995,No,Yes,11395
"Washington, D.C.",2021/2/22,4466.765823,107,0,39755,995,No,Yes,11395
"Washington, D.C.",2021/2/23,4466.765823,89,3,39844,998,No,Yes,11395
"Washington, D.C.",2021/2/24,4466.765823,99,3,39943,1001,No,Yes,11395
"Washington, D.C.",2021/2/25,4466.765823,179,4,40122,1005,No,Yes,11395
"Washington, D.C.",2021/2/26,4466.765823,162,4,40284,1009,No,Yes,11395
"Washington, D.C.",2021/2/27,4466.765823,194,1,40478,1010,No,Yes,11395
"Washington, D.C.",2021/2/28,4466.765823,120,7,40598,1017,No,Yes,11395
"Washington, D.C.",2021/3/1,4466.765823,86,2,40684,1019,No,Yes,11395
"Washington, D.C.",2021/3/2,4466.765823,83,0,40767,1019,No,Yes,11395
"Washington, D.C.",2021/3/3,4466.765823,51,4,40818,1023,No,Yes,11395
"Washington, D.C.",2021/3/4,4466.765823,196,1,41014,1024,No,Yes,11395
Florida,2020/3/1,366.7646346,2,0,2,0,No,No,1575
Florida,2020/3/2,366.7646346,0,0,2,0,No,No,1575
Florida,2020/3/3,366.7646346,1,0,3,0,No,No,1575
Florida,2020/3/4,366.7646346,0,0,3,0,No,No,1663
Florida,2020/3/5,366.7646346,1,0,4,0,No,No,1663
Florida,2020/3/6,366.7646346,3,2,7,2,No,No,1663
Florida,2020/3/7,366.7646346,5,0,12,2,No,No,1663
Florida,2020/3/8,366.7646346,1,0,13,2,No,No,1663
Florida,2020/3/9,366.7646346,1,0,14,2,No,No,1663
Florida,2020/3/10,366.7646346,9,0,23,2,No,No,1663
Florida,2020/3/11,366.7646346,3,0,26,2,No,No,1819
Florida,2020/3/12,366.7646346,20,0,46,2,No,No,1819
Florida,2020/3/13,366.7646346,24,0,70,2,No,No,1819
Florida,2020/3/14,366.7646346,0,1,70,3,No,No,1819
Florida,2020/3/15,366.7646346,39,0,109,3,No,No,1819
Florida,2020/3/16,366.7646346,32,1,141,4,No,No,1819
Florida,2020/3/17,366.7646346,69,2,210,6,No,No,1819
Florida,2020/3/18,366.7646346,116,1,326,7,No,No,10892
Florida,2020/3/19,366.7646346,108,1,434,8,No,No,10892
Florida,2020/3/20,366.7646346,130,1,564,9,No,No,10892
Florida,2020/3/21,366.7646346,200,2,764,11,No,No,10892
Florida,2020/3/22,366.7646346,236,2,1000,13,No,No,10892
Florida,2020/3/23,366.7646346,222,5,1222,18,No,No,10892
Florida,2020/3/24,366.7646346,245,2,1467,20,No,No,10892
Florida,2020/3/25,366.7646346,504,3,1971,23,No,No,80984
Florida,2020/3/26,366.7646346,507,6,2478,29,No,No,80984
Florida,2020/3/27,366.7646346,720,17,3198,46,No,No,80984
Florida,2020/3/28,366.7646346,840,10,4038,56,No,No,80984
Florida,2020/3/29,366.7646346,905,4,4943,60,No,No,80984
Florida,2020/3/30,366.7646346,752,12,5695,72,No,No,80984
Florida,2020/3/31,366.7646346,1047,13,6742,85,No,No,80984
Florida,2020/4/1,366.7646346,1027,15,7769,100,No,No,106739
Florida,2020/4/2,366.7646346,1231,44,9000,144,Yes,No,106739
Florida,2020/4/3,366.7646346,1260,25,10260,169,Yes,No,106739
Florida,2020/4/4,366.7646346,1277,25,11537,194,Yes,No,106739
Florida,2020/4/5,366.7646346,805,26,12342,220,Yes,No,106739
Florida,2020/4/6,366.7646346,1279,33,13621,253,Yes,No,106739
Florida,2020/4/7,366.7646346,1118,42,14739,295,Yes,No,106739
Florida,2020/4/8,366.7646346,951,27,15690,322,Yes,No,77515
Florida,2020/4/9,366.7646346,1129,48,16819,370,Yes,No,77515
Florida,2020/4/10,366.7646346,1141,48,17960,418,Yes,No,77515
Florida,2020/4/11,366.7646346,1018,27,18978,445,Yes,No,77515
Florida,2020/4/12,366.7646346,877,15,19855,460,Yes,No,77515
Florida,2020/4/13,366.7646346,1156,38,21011,498,Yes,No,77515
Florida,2020/4/14,366.7646346,609,72,21620,570,Yes,No,77515
Florida,2020/4/15,366.7646346,906,43,22526,613,Yes,No,66432
Florida,2020/4/16,366.7646346,806,54,23332,667,Yes,No,66432
Florida,2020/4/17,366.7646346,1413,58,24745,725,Yes,No,66432
Florida,2020/4/18,366.7646346,739,22,25484,747,Yes,No,66432
Florida,2020/4/19,366.7646346,822,26,26306,773,Yes,No,66432
Florida,2020/4/20,366.7646346,744,49,27050,822,Yes,No,66432
Florida,2020/4/21,366.7646346,811,44,27861,866,Yes,No,66432
Florida,2020/4/22,366.7646346,440,60,28301,926,Yes,No,74966
Florida,2020/4/23,366.7646346,1339,60,29640,986,Yes,No,74966
Florida,2020/4/24,366.7646346,885,59,30525,1045,Yes,No,74966
Florida,2020/4/25,366.7646346,306,9,30831,1054,Yes,No,74966
Florida,2020/4/26,366.7646346,689,19,31520,1073,Yes,No,74966
Florida,2020/4/27,366.7646346,610,14,32130,1087,Yes,No,74966
Florida,2020/4/28,366.7646346,708,83,32838,1170,Yes,No,74966
Florida,2020/4/29,366.7646346,347,46,33185,1216,Yes,No,28985
Florida,2020/4/30,366.7646346,498,51,33683,1267,Yes,No,28985
Florida,2020/5/1,366.7646346,1037,46,34720,1313,Yes,No,28985
Florida,2020/5/2,366.7646346,735,50,35455,1363,Yes,No,28985
Florida,2020/5/3,366.7646346,615,15,36070,1378,Yes,No,28985
Florida,2020/5/4,366.7646346,819,20,36889,1398,Yes,No,28985
Florida,2020/5/5,366.7646346,542,72,37431,1470,No,No,28985
Florida,2020/5/6,366.7646346,563,68,37994,1538,No,No,26666
Florida,2020/5/7,366.7646346,826,61,38820,1599,No,No,26666
Florida,2020/5/8,366.7646346,371,69,39191,1668,No,No,26666
Florida,2020/5/9,366.7646346,802,46,39993,1714,No,No,26666
Florida,2020/5/10,366.7646346,595,6,40588,1720,No,No,26666
Florida,2020/5/11,366.7646346,386,14,40974,1734,No,No,26666
Florida,2020/5/12,366.7646346,941,44,41915,1778,No,No,26666
Florida,2020/5/13,366.7646346,479,48,42394,1826,No,No,25150
Florida,2020/5/14,366.7646346,808,48,43202,1874,No,No,25150
Florida,2020/5/15,366.7646346,928,42,44130,1916,No,No,25150
Florida,2020/5/16,366.7646346,673,47,44803,1963,No,No,25150
Florida,2020/5/17,366.7646346,777,9,45580,1972,No,No,25150
Florida,2020/5/18,366.7646346,854,24,46434,1996,No,No,25150
Florida,2020/5/19,366.7646346,502,55,46936,2051,No,No,25150
Florida,2020/5/20,366.7646346,527,44,47463,2095,No,No,27919
Florida,2020/5/21,366.7646346,1204,48,48667,2143,No,No,27919
Florida,2020/5/22,366.7646346,776,46,49443,2189,No,No,27919
Florida,2020/5/23,366.7646346,676,43,50119,2232,No,No,27919
Florida,2020/5/24,366.7646346,740,4,50859,2236,No,No,27919
Florida,2020/5/25,366.7646346,879,15,51738,2251,No,No,27919
Florida,2020/5/26,366.7646346,509,7,52247,2258,No,No,27919
Florida,2020/5/27,366.7646346,379,60,52626,2318,No,No,21335
Florida,2020/5/28,366.7646346,651,45,53277,2363,No,No,21335
Florida,2020/5/29,366.7646346,1212,49,54489,2412,No,No,21335
Florida,2020/5/30,366.7646346,927,34,55416,2446,No,No,21335
Florida,2020/5/31,366.7646346,739,4,56155,2450,No,No,21335
Florida,2020/6/1,366.7646346,667,9,56822,2459,No,No,21335
Florida,2020/6/2,366.7646346,617,70,57439,2529,No,No,21335
Florida,2020/6/3,366.7646346,1317,36,58756,2565,No,No,19949
Florida,2020/6/4,366.7646346,1419,41,60175,2606,No,No,19949
Florida,2020/6/5,366.7646346,1305,53,61480,2659,No,No,19949
Florida,2020/6/6,366.7646346,1270,28,62750,2687,No,No,19949
Florida,2020/6/7,366.7646346,1180,12,63930,2699,No,No,19949
Florida,2020/6/8,366.7646346,966,12,64896,2711,No,No,19949
Florida,2020/6/9,366.7646346,1096,53,65992,2764,No,No,19949
Florida,2020/6/10,366.7646346,1371,36,67363,2800,No,No,18367
Florida,2020/6/11,366.7646346,1698,47,69061,2847,No,No,18367
Florida,2020/6/12,366.7646346,1902,29,70963,2876,No,No,18367
Florida,2020/6/13,366.7646346,2581,48,73544,2924,No,No,18367
Florida,2020/6/14,366.7646346,2016,6,75560,2930,No,No,18367
